"index","age","job","marital","education","credit_default","balance","housing_loan","personal_loan","contact","duration_sec","campaign","pdays","previous","poutcome","subscription","date","weekday"
814,57,"services","married","secondary","no",1,"no","no","unknown",852,1,-1,0,"unknown","no","2008-05-07","Wednesday"
815,45,"blue-collar","married","primary","no",97,"yes","no","unknown",923,3,-1,0,"unknown","no","2008-05-07","Wednesday"
816,31,"blue-collar","single","primary","no",435,"yes","no","unknown",159,2,-1,0,"unknown","no","2008-05-07","Wednesday"
817,31,"management","divorced","tertiary","no",0,"yes","no","unknown",953,3,-1,0,"unknown","no","2008-05-07","Wednesday"
818,37,"technician","single","tertiary","no",147,"no","no","unknown",416,2,-1,0,"unknown","no","2008-05-07","Wednesday"
819,30,"technician","single","tertiary","no",3,"yes","no","unknown",174,1,-1,0,"unknown","no","2008-05-07","Wednesday"
820,58,"services","divorced","secondary","no",1109,"yes","yes","unknown",180,1,-1,0,"unknown","no","2008-05-07","Wednesday"
821,33,"services","married","secondary","no",404,"yes","no","unknown",139,1,-1,0,"unknown","no","2008-05-07","Wednesday"
822,39,"blue-collar","married","primary","no",981,"yes","no","unknown",294,1,-1,0,"unknown","no","2008-05-07","Wednesday"
823,33,"blue-collar","single","primary","no",95,"yes","no","unknown",102,1,-1,0,"unknown","no","2008-05-07","Wednesday"
824,34,"services","married","secondary","no",302,"yes","no","unknown",124,1,-1,0,"unknown","no","2008-05-07","Wednesday"
825,36,"services","divorced","secondary","no",-290,"yes","yes","unknown",128,1,-1,0,"unknown","no","2008-05-07","Wednesday"
826,37,"services","single","secondary","no",259,"yes","no","unknown",130,1,-1,0,"unknown","no","2008-05-07","Wednesday"
827,35,"blue-collar","married","secondary","no",527,"yes","yes","unknown",143,1,-1,0,"unknown","no","2008-05-07","Wednesday"
828,55,"retired","married","secondary","no",102,"yes","no","unknown",74,1,-1,0,"unknown","no","2008-05-07","Wednesday"
829,34,"management","single","tertiary","no",872,"yes","no","unknown",105,2,-1,0,"unknown","no","2008-05-07","Wednesday"
830,40,"management","divorced","tertiary","no",490,"yes","no","unknown",477,2,-1,0,"unknown","no","2008-05-07","Wednesday"
831,42,"blue-collar","single","primary","no",19,"yes","no","unknown",158,1,-1,0,"unknown","no","2008-05-07","Wednesday"
832,37,"blue-collar","married","secondary","no",16,"yes","no","unknown",250,1,-1,0,"unknown","no","2008-05-07","Wednesday"
833,42,"management","married","tertiary","no",386,"yes","no","unknown",168,1,-1,0,"unknown","no","2008-05-07","Wednesday"
834,35,"technician","single","secondary","no",539,"yes","no","unknown",520,1,-1,0,"unknown","no","2008-05-07","Wednesday"
835,44,"technician","divorced","secondary","no",-329,"yes","no","unknown",171,1,-1,0,"unknown","no","2008-05-07","Wednesday"
836,30,"services","single","secondary","no",-174,"yes","no","unknown",113,1,-1,0,"unknown","no","2008-05-07","Wednesday"
837,45,"entrepreneur","married","secondary","no",68,"yes","no","unknown",254,1,-1,0,"unknown","no","2008-05-07","Wednesday"
838,35,"blue-collar","single","unknown","yes",-532,"yes","no","unknown",149,1,-1,0,"unknown","no","2008-05-07","Wednesday"
839,36,"admin.","divorced","secondary","no",0,"yes","no","unknown",133,2,-1,0,"unknown","no","2008-05-07","Wednesday"
840,49,"blue-collar","married","secondary","no",64,"yes","no","unknown",293,3,-1,0,"unknown","no","2008-05-07","Wednesday"
841,31,"blue-collar","single","secondary","no",1415,"yes","no","unknown",485,1,-1,0,"unknown","no","2008-05-07","Wednesday"
842,31,"technician","single","secondary","no",147,"yes","no","unknown",374,1,-1,0,"unknown","no","2008-05-07","Wednesday"
843,39,"blue-collar","married","secondary","no",72,"yes","no","unknown",425,6,-1,0,"unknown","no","2008-05-07","Wednesday"
844,37,"services","single","secondary","no",-196,"yes","no","unknown",207,1,-1,0,"unknown","no","2008-05-07","Wednesday"
845,33,"blue-collar","married","primary","no",716,"yes","no","unknown",83,3,-1,0,"unknown","no","2008-05-07","Wednesday"
846,37,"management","married","tertiary","no",0,"yes","no","unknown",228,1,-1,0,"unknown","no","2008-05-07","Wednesday"
847,42,"services","married","secondary","no",-246,"yes","no","unknown",149,1,-1,0,"unknown","no","2008-05-07","Wednesday"
848,56,"blue-collar","married","secondary","no",-203,"yes","no","unknown",139,1,-1,0,"unknown","no","2008-05-07","Wednesday"
849,37,"admin.","single","secondary","no",245,"yes","yes","unknown",732,2,-1,0,"unknown","yes","2008-05-07","Wednesday"
850,36,"services","single","secondary","no",342,"yes","no","unknown",142,1,-1,0,"unknown","no","2008-05-07","Wednesday"
851,29,"technician","single","tertiary","no",3,"yes","no","unknown",359,1,-1,0,"unknown","no","2008-05-07","Wednesday"
852,54,"management","married","tertiary","yes",-248,"yes","yes","unknown",112,1,-1,0,"unknown","no","2008-05-07","Wednesday"
853,38,"blue-collar","married","secondary","no",376,"yes","no","unknown",1521,1,-1,0,"unknown","no","2008-05-07","Wednesday"
854,43,"blue-collar","divorced","secondary","no",370,"yes","no","unknown",216,1,-1,0,"unknown","no","2008-05-07","Wednesday"
855,47,"admin.","single","secondary","no",594,"yes","no","unknown",161,1,-1,0,"unknown","no","2008-05-07","Wednesday"
856,47,"blue-collar","married","secondary","no",387,"yes","no","unknown",122,2,-1,0,"unknown","no","2008-05-07","Wednesday"
857,38,"services","married","secondary","no",208,"yes","no","unknown",800,1,-1,0,"unknown","no","2008-05-07","Wednesday"
858,40,"blue-collar","married","secondary","no",563,"yes","no","unknown",615,1,-1,0,"unknown","no","2008-05-07","Wednesday"
859,33,"services","divorced","secondary","no",392,"yes","yes","unknown",254,1,-1,0,"unknown","no","2008-05-07","Wednesday"
860,33,"retired","married","secondary","no",165,"no","no","unknown",111,1,-1,0,"unknown","no","2008-05-07","Wednesday"
861,53,"admin.","divorced","unknown","no",236,"yes","no","unknown",354,1,-1,0,"unknown","no","2008-05-07","Wednesday"
862,37,"services","married","primary","no",52,"yes","no","unknown",359,1,-1,0,"unknown","no","2008-05-07","Wednesday"
863,40,"management","single","tertiary","no",1265,"yes","no","unknown",97,1,-1,0,"unknown","no","2008-05-07","Wednesday"
864,37,"blue-collar","married","primary","no",693,"yes","no","unknown",327,3,-1,0,"unknown","no","2008-05-07","Wednesday"
865,35,"technician","married","secondary","no",118,"yes","no","unknown",236,1,-1,0,"unknown","no","2008-05-07","Wednesday"
866,49,"blue-collar","married","primary","no",3659,"yes","no","unknown",160,1,-1,0,"unknown","no","2008-05-07","Wednesday"
867,26,"blue-collar","single","secondary","no",24,"yes","no","unknown",180,1,-1,0,"unknown","no","2008-05-07","Wednesday"
868,38,"management","single","tertiary","no",673,"yes","no","unknown",184,1,-1,0,"unknown","no","2008-05-07","Wednesday"
869,52,"self-employed","married","secondary","no",273,"no","no","unknown",227,1,-1,0,"unknown","no","2008-05-07","Wednesday"
870,33,"services","divorced","secondary","no",327,"yes","no","unknown",109,1,-1,0,"unknown","no","2008-05-07","Wednesday"
871,31,"admin.","single","secondary","no",299,"yes","no","unknown",492,2,-1,0,"unknown","no","2008-05-07","Wednesday"
872,32,"blue-collar","married","secondary","no",0,"yes","no","unknown",298,1,-1,0,"unknown","no","2008-05-07","Wednesday"
873,35,"blue-collar","single","primary","no",109,"yes","no","unknown",83,2,-1,0,"unknown","no","2008-05-07","Wednesday"
874,55,"management","divorced","tertiary","no",552,"no","no","unknown",241,2,-1,0,"unknown","no","2008-05-07","Wednesday"
875,32,"blue-collar","divorced","primary","no",473,"yes","no","unknown",204,2,-1,0,"unknown","no","2008-05-07","Wednesday"
876,37,"unknown","single","unknown","no",414,"yes","no","unknown",131,1,-1,0,"unknown","no","2008-05-07","Wednesday"
877,45,"blue-collar","married","secondary","no",154,"yes","no","unknown",1138,1,-1,0,"unknown","yes","2008-05-07","Wednesday"
878,31,"technician","married","secondary","no",344,"yes","no","unknown",123,1,-1,0,"unknown","no","2008-05-07","Wednesday"
879,38,"admin.","married","secondary","no",8,"yes","no","unknown",125,1,-1,0,"unknown","no","2008-05-07","Wednesday"
880,37,"services","married","secondary","no",78,"yes","no","unknown",295,2,-1,0,"unknown","no","2008-05-07","Wednesday"
881,38,"blue-collar","married","secondary","no",266,"yes","no","unknown",287,1,-1,0,"unknown","no","2008-05-07","Wednesday"
882,33,"housemaid","married","tertiary","no",98,"yes","yes","unknown",109,1,-1,0,"unknown","no","2008-05-07","Wednesday"
883,38,"blue-collar","married","primary","no",83,"yes","no","unknown",140,2,-1,0,"unknown","no","2008-05-07","Wednesday"
884,37,"management","single","tertiary","yes",45,"yes","no","unknown",204,1,-1,0,"unknown","no","2008-05-07","Wednesday"
885,29,"unemployed","married","tertiary","no",8,"yes","no","unknown",233,1,-1,0,"unknown","no","2008-05-07","Wednesday"
886,42,"management","married","tertiary","no",263,"yes","no","unknown",254,1,-1,0,"unknown","no","2008-05-07","Wednesday"
887,40,"blue-collar","married","secondary","no",306,"yes","no","unknown",184,2,-1,0,"unknown","no","2008-05-07","Wednesday"
888,32,"management","married","tertiary","no",233,"yes","no","unknown",193,1,-1,0,"unknown","no","2008-05-07","Wednesday"
889,47,"management","divorced","tertiary","no",447,"no","yes","unknown",126,1,-1,0,"unknown","no","2008-05-07","Wednesday"
890,29,"student","single","secondary","no",872,"yes","no","unknown",230,1,-1,0,"unknown","no","2008-05-07","Wednesday"
891,53,"services","divorced","primary","no",-291,"yes","yes","unknown",591,1,-1,0,"unknown","yes","2008-05-07","Wednesday"
892,31,"services","married","tertiary","no",309,"yes","yes","unknown",294,1,-1,0,"unknown","no","2008-05-07","Wednesday"
893,59,"blue-collar","married","secondary","no",202,"yes","no","unknown",173,1,-1,0,"unknown","no","2008-05-07","Wednesday"
894,29,"entrepreneur","married","primary","no",56,"yes","yes","unknown",336,1,-1,0,"unknown","no","2008-05-07","Wednesday"
895,59,"blue-collar","married","primary","no",229,"yes","yes","unknown",19,1,-1,0,"unknown","no","2008-05-07","Wednesday"
896,44,"blue-collar","married","primary","no",143,"yes","no","unknown",153,1,-1,0,"unknown","no","2008-05-07","Wednesday"
897,38,"admin.","single","secondary","no",100,"yes","no","unknown",786,1,-1,0,"unknown","yes","2008-05-07","Wednesday"
898,49,"admin.","married","secondary","no",326,"yes","no","unknown",99,2,-1,0,"unknown","no","2008-05-07","Wednesday"
899,43,"blue-collar","married","secondary","no",167,"yes","no","unknown",243,1,-1,0,"unknown","no","2008-05-07","Wednesday"
900,52,"admin.","single","secondary","no",545,"yes","no","unknown",260,1,-1,0,"unknown","no","2008-05-07","Wednesday"
901,40,"admin.","married","secondary","no",2100,"yes","yes","unknown",164,2,-1,0,"unknown","no","2008-05-07","Wednesday"
902,32,"services","married","secondary","no",0,"yes","yes","unknown",255,2,-1,0,"unknown","no","2008-05-07","Wednesday"
903,47,"admin.","married","primary","no",192,"yes","no","unknown",47,1,-1,0,"unknown","no","2008-05-07","Wednesday"
904,33,"management","married","tertiary","no",442,"yes","no","unknown",463,1,-1,0,"unknown","no","2008-05-07","Wednesday"
905,35,"management","married","tertiary","no",267,"yes","no","unknown",192,1,-1,0,"unknown","no","2008-05-07","Wednesday"
906,27,"services","single","secondary","no",0,"yes","no","unknown",388,7,-1,0,"unknown","no","2008-05-07","Wednesday"
907,50,"blue-collar","married","primary","no",377,"yes","no","unknown",221,1,-1,0,"unknown","no","2008-05-07","Wednesday"
908,44,"retired","married","secondary","no",7624,"no","no","unknown",126,5,-1,0,"unknown","no","2008-05-07","Wednesday"
909,43,"self-employed","married","primary","no",66,"yes","no","unknown",175,5,-1,0,"unknown","no","2008-05-07","Wednesday"
910,51,"blue-collar","married","unknown","no",37,"yes","no","unknown",256,6,-1,0,"unknown","no","2008-05-07","Wednesday"
911,32,"admin.","single","secondary","no",64,"yes","no","unknown",202,2,-1,0,"unknown","no","2008-05-07","Wednesday"
912,47,"management","divorced","tertiary","no",34,"yes","no","unknown",104,1,-1,0,"unknown","no","2008-05-07","Wednesday"
913,34,"admin.","divorced","secondary","no",627,"yes","no","unknown",283,2,-1,0,"unknown","no","2008-05-07","Wednesday"
914,57,"self-employed","married","primary","no",1013,"yes","no","unknown",448,1,-1,0,"unknown","no","2008-05-07","Wednesday"
915,43,"admin.","single","secondary","no",140,"yes","no","unknown",127,1,-1,0,"unknown","no","2008-05-07","Wednesday"
916,40,"services","single","tertiary","no",8823,"yes","no","unknown",378,1,-1,0,"unknown","no","2008-05-07","Wednesday"
917,28,"blue-collar","single","secondary","no",97,"yes","no","unknown",67,1,-1,0,"unknown","no","2008-05-07","Wednesday"
918,38,"blue-collar","married","unknown","no",5,"yes","no","unknown",221,2,-1,0,"unknown","no","2008-05-07","Wednesday"
919,37,"unemployed","divorced","secondary","no",74,"yes","no","unknown",150,1,-1,0,"unknown","no","2008-05-07","Wednesday"
920,44,"admin.","married","secondary","no",58544,"yes","no","unknown",144,2,-1,0,"unknown","no","2008-05-07","Wednesday"
921,41,"technician","married","secondary","no",169,"yes","no","unknown",296,2,-1,0,"unknown","no","2008-05-07","Wednesday"
922,37,"self-employed","married","tertiary","no",444,"yes","no","unknown",401,2,-1,0,"unknown","no","2008-05-07","Wednesday"
923,30,"services","single","tertiary","no",542,"yes","no","unknown",435,2,-1,0,"unknown","no","2008-05-07","Wednesday"
924,32,"blue-collar","married","secondary","no",-205,"yes","no","unknown",388,1,-1,0,"unknown","no","2008-05-07","Wednesday"
925,30,"management","single","tertiary","no",112,"yes","no","unknown",245,1,-1,0,"unknown","no","2008-05-07","Wednesday"
926,35,"services","married","secondary","no",39,"no","no","unknown",143,1,-1,0,"unknown","no","2008-05-07","Wednesday"
927,55,"blue-collar","married","secondary","no",1268,"yes","no","unknown",223,2,-1,0,"unknown","no","2008-05-07","Wednesday"
928,52,"blue-collar","married","secondary","no",-98,"yes","no","unknown",423,1,-1,0,"unknown","no","2008-05-07","Wednesday"
929,33,"admin.","married","secondary","no",44,"yes","yes","unknown",231,1,-1,0,"unknown","no","2008-05-07","Wednesday"
930,55,"retired","married","primary","no",-90,"yes","yes","unknown",634,2,-1,0,"unknown","no","2008-05-07","Wednesday"
931,33,"blue-collar","married","secondary","no",0,"no","no","unknown",107,1,-1,0,"unknown","no","2008-05-07","Wednesday"
932,40,"blue-collar","married","secondary","yes",-94,"yes","yes","unknown",227,1,-1,0,"unknown","no","2008-05-07","Wednesday"
933,39,"blue-collar","married","secondary","yes",-345,"yes","no","unknown",69,1,-1,0,"unknown","no","2008-05-07","Wednesday"
934,54,"blue-collar","married","secondary","no",-932,"yes","no","unknown",799,1,-1,0,"unknown","no","2008-05-07","Wednesday"
935,39,"blue-collar","married","primary","no",20,"yes","no","unknown",109,1,-1,0,"unknown","no","2008-05-07","Wednesday"
936,49,"blue-collar","married","secondary","no",90,"yes","no","unknown",127,1,-1,0,"unknown","no","2008-05-07","Wednesday"
937,52,"admin.","married","secondary","no",31,"yes","no","unknown",120,1,-1,0,"unknown","no","2008-05-07","Wednesday"
938,27,"management","single","tertiary","no",134,"yes","yes","unknown",68,3,-1,0,"unknown","no","2008-05-07","Wednesday"
939,26,"services","married","secondary","no",0,"yes","no","unknown",180,2,-1,0,"unknown","no","2008-05-07","Wednesday"
940,40,"blue-collar","married","secondary","no",61,"yes","no","unknown",112,3,-1,0,"unknown","no","2008-05-07","Wednesday"
941,47,"blue-collar","married","secondary","yes",-5,"yes","no","unknown",444,1,-1,0,"unknown","no","2008-05-07","Wednesday"
942,31,"services","single","secondary","no",-45,"no","no","unknown",246,2,-1,0,"unknown","no","2008-05-07","Wednesday"
943,53,"blue-collar","single","secondary","no",156,"yes","yes","unknown",259,4,-1,0,"unknown","no","2008-05-07","Wednesday"
944,31,"services","married","secondary","no",564,"yes","no","unknown",223,3,-1,0,"unknown","no","2008-05-07","Wednesday"
945,33,"admin.","married","secondary","no",-6,"yes","no","unknown",566,2,-1,0,"unknown","no","2008-05-07","Wednesday"
946,35,"services","married","secondary","no",528,"no","no","unknown",274,2,-1,0,"unknown","no","2008-05-07","Wednesday"
947,46,"entrepreneur","married","unknown","no",1481,"yes","no","unknown",49,3,-1,0,"unknown","no","2008-05-07","Wednesday"
948,31,"management","married","secondary","no",2019,"no","no","unknown",380,2,-1,0,"unknown","no","2008-05-07","Wednesday"
949,35,"technician","single","secondary","no",1855,"yes","no","unknown",138,1,-1,0,"unknown","no","2008-05-07","Wednesday"
950,29,"management","married","secondary","no",147,"yes","yes","unknown",376,2,-1,0,"unknown","no","2008-05-07","Wednesday"
951,51,"technician","married","secondary","no",220,"yes","no","unknown",421,2,-1,0,"unknown","no","2008-05-07","Wednesday"
952,33,"blue-collar","married","primary","no",198,"yes","no","unknown",121,2,-1,0,"unknown","no","2008-05-07","Wednesday"
953,37,"management","married","tertiary","no",115,"no","no","unknown",36,1,-1,0,"unknown","no","2008-05-07","Wednesday"
954,43,"admin.","single","unknown","no",87,"yes","no","unknown",328,2,-1,0,"unknown","no","2008-05-07","Wednesday"
955,42,"technician","married","tertiary","no",644,"yes","no","unknown",19,1,-1,0,"unknown","no","2008-05-07","Wednesday"
956,28,"blue-collar","married","secondary","no",225,"yes","yes","unknown",866,2,-1,0,"unknown","no","2008-05-07","Wednesday"
957,57,"retired","married","secondary","no",502,"yes","no","unknown",229,3,-1,0,"unknown","no","2008-05-07","Wednesday"
958,38,"services","married","secondary","no",-32,"yes","no","unknown",154,2,-1,0,"unknown","no","2008-05-07","Wednesday"
959,39,"blue-collar","married","primary","no",106,"yes","no","unknown",56,1,-1,0,"unknown","no","2008-05-07","Wednesday"
960,36,"technician","married","tertiary","no",301,"yes","no","unknown",1581,2,-1,0,"unknown","no","2008-05-07","Wednesday"
961,57,"retired","married","tertiary","no",906,"yes","no","unknown",117,1,-1,0,"unknown","no","2008-05-07","Wednesday"
962,44,"management","married","unknown","no",187,"yes","no","unknown",185,1,-1,0,"unknown","no","2008-05-07","Wednesday"
963,48,"services","divorced","secondary","no",852,"yes","yes","unknown",202,1,-1,0,"unknown","no","2008-05-07","Wednesday"
964,46,"blue-collar","married","primary","no",143,"yes","no","unknown",279,1,-1,0,"unknown","no","2008-05-07","Wednesday"
965,43,"admin.","married","secondary","no",71,"no","no","unknown",180,5,-1,0,"unknown","no","2008-05-07","Wednesday"
966,49,"services","married","secondary","no",1496,"yes","no","unknown",218,4,-1,0,"unknown","no","2008-05-07","Wednesday"
967,29,"services","single","secondary","no",703,"yes","no","unknown",129,5,-1,0,"unknown","no","2008-05-07","Wednesday"
968,53,"blue-collar","married","secondary","no",732,"yes","no","unknown",530,2,-1,0,"unknown","no","2008-05-07","Wednesday"
969,30,"services","single","secondary","no",21,"yes","no","unknown",104,2,-1,0,"unknown","no","2008-05-07","Wednesday"
970,41,"management","divorced","secondary","no",276,"yes","no","unknown",60,1,-1,0,"unknown","no","2008-05-07","Wednesday"
971,33,"technician","married","secondary","no",0,"yes","no","unknown",432,1,-1,0,"unknown","no","2008-05-07","Wednesday"
972,47,"blue-collar","married","primary","no",550,"yes","no","unknown",113,1,-1,0,"unknown","no","2008-05-07","Wednesday"
973,58,"retired","married","secondary","no",268,"yes","no","unknown",516,1,-1,0,"unknown","no","2008-05-07","Wednesday"
974,31,"unemployed","married","secondary","no",-825,"yes","no","unknown",179,2,-1,0,"unknown","no","2008-05-07","Wednesday"
975,38,"admin.","single","secondary","no",137,"yes","yes","unknown",125,2,-1,0,"unknown","no","2008-05-07","Wednesday"
976,60,"retired","married","secondary","no",42,"yes","yes","unknown",386,2,-1,0,"unknown","no","2008-05-07","Wednesday"
977,33,"management","single","tertiary","no",54,"no","no","unknown",262,2,-1,0,"unknown","no","2008-05-07","Wednesday"
978,33,"unemployed","single","tertiary","no",1716,"yes","no","unknown",396,2,-1,0,"unknown","no","2008-05-07","Wednesday"
979,52,"admin.","married","primary","no",270,"yes","no","unknown",294,2,-1,0,"unknown","no","2008-05-07","Wednesday"
980,42,"blue-collar","married","primary","no",803,"yes","no","unknown",171,2,-1,0,"unknown","no","2008-05-07","Wednesday"
981,30,"technician","single","secondary","no",102,"yes","no","unknown",614,2,-1,0,"unknown","no","2008-05-07","Wednesday"
982,33,"entrepreneur","divorced","tertiary","no",188,"yes","no","unknown",118,3,-1,0,"unknown","no","2008-05-07","Wednesday"
983,46,"admin.","divorced","secondary","no",207,"yes","no","unknown",485,4,-1,0,"unknown","no","2008-05-07","Wednesday"
984,51,"blue-collar","married","primary","no",1466,"yes","no","unknown",406,2,-1,0,"unknown","no","2008-05-07","Wednesday"
985,40,"unemployed","single","secondary","no",350,"yes","no","unknown",287,1,-1,0,"unknown","no","2008-05-07","Wednesday"
986,50,"admin.","married","secondary","no",159,"yes","no","unknown",216,2,-1,0,"unknown","no","2008-05-07","Wednesday"
987,42,"entrepreneur","married","tertiary","no",157,"yes","yes","unknown",650,1,-1,0,"unknown","no","2008-05-07","Wednesday"
988,38,"technician","married","secondary","no",0,"no","no","unknown",55,1,-1,0,"unknown","no","2008-05-07","Wednesday"
989,36,"admin.","single","primary","no",91,"yes","no","unknown",371,2,-1,0,"unknown","no","2008-05-07","Wednesday"
990,37,"unemployed","divorced","primary","no",849,"yes","no","unknown",166,1,-1,0,"unknown","no","2008-05-07","Wednesday"
991,33,"management","married","tertiary","no",436,"yes","no","unknown",48,1,-1,0,"unknown","no","2008-05-07","Wednesday"
992,38,"blue-collar","single","secondary","no",-1,"yes","no","unknown",72,1,-1,0,"unknown","no","2008-05-07","Wednesday"
993,52,"blue-collar","married","tertiary","no",297,"yes","no","unknown",55,1,-1,0,"unknown","no","2008-05-07","Wednesday"
994,29,"blue-collar","married","secondary","no",313,"yes","yes","unknown",144,1,-1,0,"unknown","no","2008-05-07","Wednesday"
995,37,"blue-collar","married","primary","no",310,"yes","no","unknown",474,1,-1,0,"unknown","no","2008-05-07","Wednesday"
996,34,"admin.","married","secondary","no",475,"yes","no","unknown",559,1,-1,0,"unknown","no","2008-05-07","Wednesday"
997,43,"blue-collar","married","primary","no",61,"yes","no","unknown",261,1,-1,0,"unknown","no","2008-05-07","Wednesday"
