"index","age","job","marital","education","credit_default","balance","housing_loan","personal_loan","contact","duration_sec","campaign","pdays","previous","poutcome","subscription","date","weekday"
27752,38,"blue-collar","divorced","secondary","no",316,"yes","no","cellular",223,1,247,2,"success","no","2009-01-28","Wednesday"
27753,43,"entrepreneur","single","unknown","no",323,"no","no","cellular",159,1,226,1,"success","no","2009-01-28","Wednesday"
27754,55,"retired","married","secondary","no",1431,"no","yes","cellular",107,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27755,43,"entrepreneur","divorced","tertiary","no",626,"yes","no","cellular",72,1,167,2,"failure","no","2009-01-28","Wednesday"
27756,30,"management","single","tertiary","no",13,"yes","no","cellular",204,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27757,40,"technician","single","secondary","no",2017,"yes","no","cellular",105,1,244,1,"other","no","2009-01-28","Wednesday"
27758,38,"blue-collar","married","secondary","no",67,"no","no","cellular",74,1,239,2,"failure","no","2009-01-28","Wednesday"
27759,57,"technician","married","secondary","no",589,"yes","no","cellular",198,1,244,1,"other","no","2009-01-28","Wednesday"
27760,60,"retired","married","primary","no",8025,"no","no","cellular",194,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27761,32,"student","married","secondary","no",0,"no","no","cellular",558,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27762,47,"technician","married","secondary","no",459,"no","no","cellular",226,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27763,55,"technician","divorced","secondary","yes",4,"no","no","cellular",1048,1,-1,0,"unknown","yes","2009-01-28","Wednesday"
27764,27,"technician","single","tertiary","no",3064,"no","yes","cellular",389,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27765,26,"unemployed","single","tertiary","no",814,"no","no","cellular",1387,1,-1,0,"unknown","yes","2009-01-28","Wednesday"
27766,30,"management","single","tertiary","no",188,"no","no","cellular",66,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27767,34,"admin.","married","secondary","no",260,"no","no","cellular",50,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27768,30,"student","single","tertiary","no",699,"no","no","cellular",396,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27769,59,"blue-collar","married","primary","no",8,"no","no","telephone",56,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27770,38,"blue-collar","single","primary","no",127,"yes","no","cellular",70,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27771,28,"admin.","married","secondary","no",511,"no","no","cellular",485,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27772,51,"retired","married","secondary","no",965,"yes","no","cellular",67,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27773,48,"services","married","secondary","no",651,"no","yes","cellular",228,1,196,2,"failure","no","2009-01-28","Wednesday"
27774,30,"management","single","tertiary","no",464,"no","no","cellular",80,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27775,29,"management","married","tertiary","no",451,"no","no","cellular",451,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27776,53,"unemployed","single","secondary","no",6248,"no","no","cellular",885,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27777,49,"technician","married","secondary","no",808,"yes","no","cellular",1232,1,-1,0,"unknown","yes","2009-01-28","Wednesday"
27778,53,"technician","divorced","secondary","no",392,"yes","no","cellular",70,1,245,1,"failure","no","2009-01-28","Wednesday"
27779,53,"retired","married","primary","no",1068,"no","no","cellular",200,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27780,33,"blue-collar","married","secondary","yes",-354,"yes","yes","cellular",104,1,245,2,"failure","no","2009-01-28","Wednesday"
27781,29,"admin.","single","tertiary","no",8,"no","no","cellular",468,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27782,37,"unemployed","divorced","secondary","no",57,"yes","no","cellular",99,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27783,26,"services","married","secondary","no",285,"no","no","cellular",100,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27784,49,"management","married","tertiary","no",865,"no","no","cellular",280,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27785,28,"services","divorced","secondary","no",356,"no","no","cellular",296,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27786,37,"management","married","tertiary","no",-76,"yes","no","cellular",230,1,204,1,"other","no","2009-01-28","Wednesday"
27787,48,"blue-collar","married","primary","no",1678,"no","no","cellular",263,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27788,26,"self-employed","single","tertiary","no",25,"no","no","cellular",158,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27789,46,"technician","married","unknown","no",557,"yes","no","cellular",148,1,197,4,"failure","no","2009-01-28","Wednesday"
27790,32,"blue-collar","single","secondary","no",3662,"no","no","telephone",309,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27791,57,"services","divorced","primary","no",362,"no","no","cellular",91,1,231,1,"failure","no","2009-01-28","Wednesday"
27792,52,"services","married","secondary","no",393,"yes","yes","cellular",446,1,182,8,"failure","no","2009-01-28","Wednesday"
27793,30,"management","single","tertiary","no",1572,"no","no","cellular",200,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27794,43,"management","married","tertiary","no",344,"yes","yes","cellular",282,1,238,2,"failure","no","2009-01-28","Wednesday"
27795,43,"technician","married","secondary","no",3049,"no","no","cellular",383,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27796,46,"technician","divorced","secondary","no",741,"yes","no","cellular",83,1,258,1,"other","no","2009-01-28","Wednesday"
27797,41,"management","married","tertiary","no",226,"no","no","cellular",227,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27798,28,"student","single","tertiary","no",1096,"no","no","cellular",81,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27799,27,"management","single","secondary","no",589,"no","no","cellular",24,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27800,32,"admin.","single","secondary","no",254,"yes","no","cellular",319,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27801,48,"technician","married","secondary","no",0,"yes","no","cellular",123,1,204,1,"failure","no","2009-01-28","Wednesday"
27802,46,"management","married","tertiary","no",460,"no","no","cellular",56,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27803,30,"admin.","single","secondary","no",1309,"no","no","cellular",622,1,-1,0,"unknown","yes","2009-01-28","Wednesday"
27804,42,"technician","single","secondary","no",823,"yes","no","cellular",137,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27805,27,"technician","single","tertiary","no",28,"no","no","cellular",174,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27806,43,"technician","married","secondary","no",-57,"no","no","cellular",41,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27807,29,"admin.","single","secondary","no",187,"no","no","cellular",299,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27808,28,"student","single","secondary","no",101,"no","no","cellular",90,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27809,26,"unemployed","single","secondary","no",461,"no","no","cellular",214,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27810,29,"blue-collar","single","secondary","no",415,"no","yes","cellular",161,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27811,44,"services","married","secondary","no",983,"no","no","cellular",123,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27812,28,"unemployed","single","secondary","no",23,"no","no","cellular",154,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27813,43,"services","married","secondary","no",2478,"yes","no","cellular",347,1,230,1,"failure","no","2009-01-28","Wednesday"
27814,52,"technician","married","unknown","no",425,"yes","no","cellular",219,2,254,3,"failure","no","2009-01-28","Wednesday"
27815,58,"blue-collar","married","secondary","no",584,"no","no","cellular",339,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27816,52,"technician","married","secondary","no",-35,"no","yes","cellular",165,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27817,33,"management","married","tertiary","no",373,"no","no","cellular",384,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27818,33,"admin.","married","secondary","no",4012,"no","yes","cellular",90,1,265,4,"failure","no","2009-01-28","Wednesday"
27819,32,"unemployed","single","secondary","no",71,"no","no","cellular",233,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27820,33,"management","married","tertiary","no",332,"yes","yes","cellular",706,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27821,31,"management","single","tertiary","no",581,"yes","yes","cellular",572,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27822,58,"technician","married","secondary","no",178,"no","no","cellular",109,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27823,34,"unknown","single","secondary","no",859,"no","no","cellular",829,1,-1,0,"unknown","yes","2009-01-28","Wednesday"
27824,47,"blue-collar","married","primary","no",1452,"yes","yes","cellular",181,1,177,2,"failure","no","2009-01-28","Wednesday"
27825,36,"management","married","tertiary","no",105,"no","no","cellular",76,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27826,26,"blue-collar","single","secondary","no",78,"no","no","telephone",43,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27827,50,"blue-collar","married","secondary","no",378,"yes","no","cellular",155,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27828,55,"services","divorced","secondary","no",322,"yes","no","cellular",342,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27829,30,"management","single","tertiary","no",119,"no","no","cellular",430,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27830,53,"self-employed","married","tertiary","no",1672,"no","no","cellular",176,1,189,1,"failure","no","2009-01-28","Wednesday"
27831,52,"unemployed","married","primary","no",20,"yes","no","telephone",172,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27832,41,"management","married","tertiary","no",102,"no","no","cellular",244,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27833,58,"unemployed","married","primary","no",446,"no","no","cellular",402,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27834,49,"management","divorced","secondary","no",613,"no","yes","cellular",301,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27835,58,"admin.","married","unknown","no",903,"no","no","cellular",56,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27836,31,"management","married","tertiary","no",804,"no","no","cellular",146,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27837,52,"technician","married","secondary","no",98,"yes","no","cellular",103,1,245,2,"failure","no","2009-01-28","Wednesday"
27838,45,"technician","married","secondary","no",1686,"no","no","cellular",355,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27839,58,"retired","married","secondary","no",374,"yes","yes","cellular",223,1,196,1,"failure","no","2009-01-28","Wednesday"
27840,51,"management","married","tertiary","no",409,"yes","no","cellular",203,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27841,45,"technician","married","unknown","no",1938,"no","no","cellular",574,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27842,55,"blue-collar","married","secondary","no",93,"no","yes","cellular",111,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27843,57,"retired","married","tertiary","no",34,"no","yes","cellular",139,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27844,39,"unknown","single","unknown","no",0,"no","no","telephone",28,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27845,41,"admin.","divorced","secondary","no",1088,"yes","no","cellular",138,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27846,37,"technician","married","secondary","no",3720,"yes","no","cellular",561,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27847,46,"management","married","unknown","no",638,"yes","no","cellular",68,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27848,54,"unemployed","divorced","secondary","no",550,"no","no","cellular",131,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27849,26,"technician","single","secondary","no",3244,"no","no","cellular",390,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27850,31,"technician","single","tertiary","no",53,"no","no","cellular",97,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27851,59,"unemployed","married","secondary","no",309,"no","no","cellular",300,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27852,48,"technician","married","secondary","no",0,"no","no","cellular",142,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27853,44,"blue-collar","married","primary","no",8,"no","no","cellular",531,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27854,53,"technician","married","secondary","no",529,"yes","no","cellular",558,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27855,54,"entrepreneur","married","tertiary","no",1129,"no","yes","cellular",242,1,184,8,"failure","no","2009-01-28","Wednesday"
27856,57,"management","married","secondary","no",0,"no","no","cellular",132,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27857,44,"unemployed","single","secondary","no",3945,"no","no","cellular",255,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27858,60,"retired","married","primary","no",1216,"no","no","cellular",156,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27859,45,"housemaid","married","primary","no",1526,"yes","no","telephone",109,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27860,41,"blue-collar","married","primary","no",620,"no","no","cellular",314,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27861,41,"services","divorced","secondary","no",1400,"no","no","cellular",191,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27862,29,"admin.","married","secondary","no",19,"no","no","cellular",80,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27863,54,"retired","divorced","tertiary","no",726,"no","no","cellular",246,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27864,56,"unemployed","married","secondary","no",-246,"no","yes","cellular",461,2,204,2,"failure","no","2009-01-28","Wednesday"
27865,31,"unemployed","married","secondary","no",20,"no","no","cellular",304,1,71,1,"failure","no","2009-01-28","Wednesday"
27866,43,"self-employed","married","secondary","no",284,"no","no","cellular",256,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27867,32,"services","single","secondary","no",951,"no","no","cellular",77,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27868,35,"unemployed","single","primary","no",-17,"no","no","cellular",100,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27869,44,"technician","married","secondary","no",306,"yes","no","cellular",374,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27870,31,"technician","married","secondary","no",0,"yes","yes","cellular",71,1,223,9,"other","no","2009-01-28","Wednesday"
27871,38,"technician","single","secondary","no",275,"yes","no","cellular",52,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27872,31,"housemaid","single","tertiary","no",596,"no","no","telephone",30,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27873,43,"blue-collar","married","primary","no",2317,"no","no","cellular",412,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27874,38,"blue-collar","married","secondary","no",105,"yes","no","cellular",158,1,265,2,"failure","no","2009-01-28","Wednesday"
27875,46,"management","divorced","tertiary","no",194,"no","no","cellular",97,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27876,50,"blue-collar","single","tertiary","no",218,"no","no","cellular",268,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27877,45,"management","married","secondary","no",0,"yes","yes","cellular",625,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27878,35,"blue-collar","married","primary","no",21,"no","no","cellular",121,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27879,44,"admin.","married","primary","no",127,"yes","no","cellular",273,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27880,55,"unemployed","married","secondary","no",512,"no","no","cellular",70,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27881,36,"services","married","tertiary","no",301,"no","no","cellular",333,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27882,37,"housemaid","married","secondary","no",723,"no","no","telephone",39,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27883,26,"admin.","single","secondary","no",52,"no","no","cellular",287,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27884,49,"unemployed","married","primary","no",213,"no","no","cellular",60,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27885,31,"self-employed","single","tertiary","no",1657,"yes","yes","cellular",872,1,-1,0,"unknown","yes","2009-01-28","Wednesday"
27886,38,"management","married","tertiary","no",1066,"yes","no","cellular",86,1,189,1,"failure","no","2009-01-28","Wednesday"
27887,51,"admin.","married","secondary","no",176,"no","no","cellular",214,1,183,2,"failure","no","2009-01-28","Wednesday"
27888,44,"admin.","married","secondary","no",429,"yes","no","cellular",99,1,246,4,"failure","no","2009-01-28","Wednesday"
27889,42,"housemaid","single","secondary","no",578,"no","no","telephone",44,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27890,58,"unemployed","married","secondary","no",149,"yes","no","cellular",289,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27891,53,"housemaid","married","tertiary","no",554,"no","no","cellular",48,1,181,5,"failure","no","2009-01-28","Wednesday"
27892,48,"management","divorced","tertiary","no",5978,"no","no","cellular",58,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27893,45,"management","divorced","tertiary","no",347,"no","yes","cellular",53,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27894,60,"self-employed","married","primary","no",362,"no","yes","cellular",326,1,183,6,"success","no","2009-01-28","Wednesday"
27895,60,"retired","married","secondary","no",372,"no","no","cellular",449,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27896,48,"technician","married","secondary","no",340,"yes","no","cellular",255,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27897,35,"management","married","tertiary","no",436,"no","yes","cellular",507,1,184,4,"failure","no","2009-01-28","Wednesday"
27898,41,"housemaid","married","primary","no",2429,"no","no","cellular",51,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27899,56,"admin.","divorced","secondary","no",3869,"no","no","cellular",79,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27900,59,"retired","divorced","secondary","no",914,"no","no","cellular",192,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27901,50,"admin.","married","primary","no",495,"no","no","cellular",93,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27902,52,"technician","married","unknown","no",370,"yes","no","cellular",144,1,197,2,"failure","no","2009-01-28","Wednesday"
27903,48,"management","single","tertiary","no",-295,"no","yes","cellular",121,1,190,2,"failure","no","2009-01-28","Wednesday"
27904,57,"blue-collar","married","secondary","no",1316,"no","no","cellular",221,2,182,5,"failure","no","2009-01-28","Wednesday"
27905,36,"admin.","married","tertiary","no",586,"yes","no","cellular",126,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27906,52,"housemaid","divorced","primary","no",337,"no","no","cellular",130,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27907,59,"retired","married","primary","no",13,"no","no","cellular",384,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27908,57,"blue-collar","married","secondary","no",297,"no","yes","telephone",120,2,154,16,"failure","no","2009-01-28","Wednesday"
27909,37,"services","single","secondary","no",62,"yes","no","cellular",252,2,268,2,"failure","no","2009-01-28","Wednesday"
27910,50,"housemaid","single","secondary","no",799,"no","no","telephone",63,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27911,48,"technician","married","secondary","no",220,"no","no","cellular",73,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27912,58,"services","divorced","secondary","no",0,"no","no","cellular",250,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27913,45,"technician","divorced","secondary","no",299,"yes","no","cellular",368,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27914,59,"retired","married","secondary","no",1066,"yes","no","cellular",273,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27915,54,"management","married","unknown","no",876,"yes","no","cellular",66,2,198,3,"failure","no","2009-01-28","Wednesday"
27916,47,"unemployed","married","primary","no",4274,"no","no","telephone",852,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27917,28,"management","married","tertiary","no",264,"no","no","cellular",183,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27918,55,"admin.","married","unknown","no",98,"no","yes","cellular",214,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27919,59,"retired","married","secondary","no",524,"no","no","cellular",166,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27920,45,"management","married","tertiary","no",1874,"no","no","cellular",207,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27921,39,"admin.","divorced","secondary","no",536,"no","no","cellular",29,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27922,45,"housemaid","divorced","secondary","no",31,"yes","no","cellular",280,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27923,58,"management","married","tertiary","no",1271,"yes","no","cellular",146,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27924,27,"student","single","secondary","no",3,"no","no","cellular",131,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27925,29,"technician","married","tertiary","no",4557,"no","no","cellular",103,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27926,50,"management","divorced","tertiary","no",1349,"yes","yes","cellular",326,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27927,43,"unknown","single","unknown","no",181,"no","no","telephone",41,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27928,46,"management","single","tertiary","no",625,"no","no","cellular",107,1,163,5,"other","no","2009-01-28","Wednesday"
27929,50,"blue-collar","married","secondary","no",253,"no","no","telephone",37,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27930,26,"unemployed","single","secondary","no",340,"no","no","cellular",128,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27931,40,"technician","married","secondary","no",529,"no","yes","cellular",596,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27932,45,"services","married","secondary","no",-32,"no","no","cellular",56,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27933,29,"unknown","single","secondary","no",1502,"no","no","cellular",59,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27934,37,"housemaid","single","primary","no",0,"no","no","cellular",399,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27935,59,"admin.","married","secondary","no",1455,"yes","no","cellular",222,2,191,1,"failure","no","2009-01-28","Wednesday"
27936,33,"management","single","tertiary","no",215,"yes","no","cellular",144,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27937,41,"admin.","married","secondary","no",201,"no","no","cellular",114,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27938,54,"admin.","married","secondary","yes",-1089,"no","yes","cellular",105,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27939,27,"technician","single","secondary","no",1187,"no","no","cellular",120,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27940,36,"technician","single","secondary","no",480,"yes","no","cellular",90,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27941,37,"management","married","secondary","no",857,"yes","no","cellular",132,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27942,52,"admin.","married","secondary","no",199,"no","no","cellular",978,2,189,1,"other","no","2009-01-28","Wednesday"
27943,53,"technician","married","tertiary","no",476,"yes","no","cellular",160,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27944,57,"retired","divorced","secondary","no",316,"no","no","cellular",935,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27945,48,"technician","married","secondary","no",1449,"yes","yes","cellular",188,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27946,35,"self-employed","single","tertiary","no",4213,"no","no","cellular",203,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27947,32,"blue-collar","single","secondary","no",2746,"no","no","cellular",432,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27948,34,"unemployed","single","secondary","no",371,"no","no","cellular",52,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27949,28,"unknown","single","secondary","no",4465,"no","no","cellular",769,1,-1,0,"unknown","yes","2009-01-28","Wednesday"
27950,28,"unemployed","single","secondary","no",1055,"no","no","cellular",196,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27951,34,"self-employed","single","tertiary","no",36,"no","no","telephone",55,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27952,36,"admin.","single","secondary","no",0,"no","no","cellular",142,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27953,28,"technician","single","tertiary","no",387,"yes","no","cellular",455,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27954,34,"blue-collar","single","unknown","no",5901,"no","no","cellular",211,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27955,54,"admin.","married","secondary","no",1279,"yes","yes","cellular",102,2,-1,0,"unknown","no","2009-01-28","Wednesday"
27956,31,"services","married","secondary","no",338,"yes","no","cellular",155,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27957,38,"management","married","tertiary","no",223,"no","no","cellular",63,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27958,44,"entrepreneur","married","tertiary","no",3463,"yes","yes","cellular",290,2,153,3,"failure","no","2009-01-28","Wednesday"
27959,27,"technician","single","secondary","no",42,"no","no","cellular",251,1,-1,0,"unknown","no","2009-01-28","Wednesday"
27960,30,"admin.","single","secondary","no",732,"yes","no","cellular",445,1,223,1,"failure","no","2009-01-28","Wednesday"
27961,39,"blue-collar","married","primary","no",264,"yes","yes","cellular",32,1,-1,0,"unknown","no","2009-01-28","Wednesday"
